concurrency_level,trial_id,thread_id,status_code,result_type,latency_ms
50,5,43,409,CONFLICT_409,0.0233
50,5,44,409,CONFLICT_409,0.0226
50,5,45,409,CONFLICT_409,0.0213
50,5,46,409,CONFLICT_409,0.0226
50,5,47,409,CONFLICT_409,0.0269
50,5,48,409,CONFLICT_409,0.0205
50,6,49,200,SUCCESS_ACCEPTED,0.2443
50,6,2,409,CONFLICT_409,0.0379
50,6,6,409,CONFLICT_409,0.0849
50,6,3,409,CONFLICT_409,0.0773
50,6,0,409,CONFLICT_409,0.03
50,6,4,409,CONFLICT_409,0.0308
50,6,1,409,CONFLICT_409,0.0813
50,6,22,409,CONFLICT_409,0.1274
50,6,47,409,CONFLICT_409,0.0792
50,6,36,409,CONFLICT_409,0.0927
50,6,45,409,CONFLICT_409,0.019
50,6,37,409,CONFLICT_409,0.0179
50,6,44,409,CONFLICT_409,0.0231
50,6,34,409,CONFLICT_409,0.0391
50,6,35,409,CONFLICT_409,0.0175
50,6,43,409,CONFLICT_409,0.0135
50,6,41,409,CONFLICT_409,0.0177
50,6,46,409,CONFLICT_409,0.012
50,6,42,409,CONFLICT_409,0.0328
50,6,40,409,CONFLICT_409,0.0159
50,6,39,409,CONFLICT_409,0.0619
50,6,33,409,CONFLICT_409,0.0165
50,6,32,409,CONFLICT_409,0.0204
50,6,38,409,CONFLICT_409,0.0151
50,6,31,409,CONFLICT_409,0.0125
50,6,30,409,CONFLICT_409,0.0106
50,6,25,409,CONFLICT_409,0.0117
50,6,29,409,CONFLICT_409,0.0114
50,6,28,409,CONFLICT_409,0.0588
50,6,26,409,CONFLICT_409,0.0478
50,6,24,409,CONFLICT_409,0.0131
50,6,20,409,CONFLICT_409,0.0615
50,6,27,409,CONFLICT_409,0.0178
50,6,21,409,CONFLICT_409,0.0131
50,6,19,409,CONFLICT_409,0.0114
50,6,23,409,CONFLICT_409,0.037
50,6,18,409,CONFLICT_409,0.0169
50,6,17,409,CONFLICT_409,0.0121
50,6,48,409,CONFLICT_409,0.0111
50,6,15,409,CONFLICT_409,0.0102
50,6,16,409,CONFLICT_409,0.0087
50,6,14,409,CONFLICT_409,0.0094
50,6,13,409,CONFLICT_409,0.0082
50,6,12,409,CONFLICT_409,0.0091
50,6,11,409,CONFLICT_409,0.0191
50,6,10,409,CONFLICT_409,0.0196
50,6,9,409,CONFLICT_409,0.0193
50,6,8,409,CONFLICT_409,0.0185
50,6,7,409,CONFLICT_409,0.0169
50,6,5,409,CONFLICT_409,0.0193
50,7,48,409,CONFLICT_409,0.0829
50,7,31,409,CONFLICT_409,0.0236
50,7,27,409,CONFLICT_409,0.0861
50,7,30,409,CONFLICT_409,0.0172
50,7,36,409,CONFLICT_409,0.0125
50,7,34,409,CONFLICT_409,0.0534
50,7,32,409,CONFLICT_409,0.0171
50,7,29,409,CONFLICT_409,0.0113
50,7,28,409,CONFLICT_409,0.066
50,7,26,409,CONFLICT_409,0.065
50,7,25,409,CONFLICT_409,0.0291
50,7,24,409,CONFLICT_409,0.0146
50,7,19,409,CONFLICT_409,0.0129
50,7,37,409,CONFLICT_409,0.0113
50,7,18,409,CONFLICT_409,0.0105
50,7,22,409,CONFLICT_409,0.0089
50,7,17,409,CONFLICT_409,0.0101
50,7,16,409,CONFLICT_409,0.0106
50,7,1,409,CONFLICT_409,0.0098
50,7,15,409,CONFLICT_409,0.0096
50,7,13,409,CONFLICT_409,0.0102
50,7,12,409,CONFLICT_409,0.0095
50,7,21,409,CONFLICT_409,0.01
50,7,20,409,CONFLICT_409,0.0097
50,7,14,409,CONFLICT_409,0.0115
50,7,5,409,CONFLICT_409,0.0083
50,7,6,409,CONFLICT_409,0.0097
50,7,0,409,CONFLICT_409,0.0092
50,7,8,409,CONFLICT_409,0.0088
50,7,3,409,CONFLICT_409,0.0615
50,7,11,409,CONFLICT_409,0.017
50,7,7,409,CONFLICT_409,0.0135
50,7,9,409,CONFLICT_409,0.0117
50,7,4,409,CONFLICT_409,0.0105
50,7,23,409,CONFLICT_409,0.01
50,7,10,409,CONFLICT_409,0.128
50,7,39,409,CONFLICT_409,0.0243
50,7,41,409,CONFLICT_409,0.0664
50,7,42,409,CONFLICT_409,0.0246
50,7,43,409,CONFLICT_409,0.0209
50,7,46,409,CONFLICT_409,0.0161
50,7,47,409,CONFLICT_409,0.0153
50,7,45,409,CONFLICT_409,0.0181
50,7,40,409,CONFLICT_409,0.0142
50,7,49,200,SUCCESS_ACCEPTED,2.9605
50,7,38,409,CONFLICT_409,0.021
50,7,33,409,CONFLICT_409,0.0161
50,7,44,409,CONFLICT_409,0.0212
50,7,2,409,CONFLICT_409,0.0197
50,7,35,409,CONFLICT_409,0.0246
50,8,49,200,SUCCESS_ACCEPTED,0.2022
50,8,0,409,CONFLICT_409,0.0235
50,8,1,409,CONFLICT_409,0.0141
50,8,3,409,CONFLICT_409,0.0121
50,8,5,409,CONFLICT_409,0.0101
50,8,4,409,CONFLICT_409,0.0116
50,8,7,409,CONFLICT_409,0.0099
50,8,2,409,CONFLICT_409,0.0093
50,8,6,409,CONFLICT_409,0.0091
50,8,8,409,CONFLICT_409,0.0098
50,8,9,409,CONFLICT_409,0.0105
50,8,12,409,CONFLICT_409,0.0102
50,8,10,409,CONFLICT_409,0.0101
50,8,11,409,CONFLICT_409,0.0092
50,8,14,409,CONFLICT_409,0.0105
50,8,16,409,CONFLICT_409,0.0093
50,8,15,409,CONFLICT_409,0.0099
50,8,17,409,CONFLICT_409,0.0095
50,8,13,409,CONFLICT_409,0.0103
50,8,18,409,CONFLICT_409,0.1124
50,8,19,409,CONFLICT_409,0.0276
50,8,20,409,CONFLICT_409,0.0357
50,8,21,409,CONFLICT_409,0.016
50,8,22,409,CONFLICT_409,0.0126
50,8,24,409,CONFLICT_409,0.0153
50,8,25,409,CONFLICT_409,0.0106
50,8,23,409,CONFLICT_409,0.0345
50,8,27,409,CONFLICT_409,0.0159
50,8,26,409,CONFLICT_409,0.0615
50,8,28,409,CONFLICT_409,0.018
50,8,29,409,CONFLICT_409,0.0124
50,8,30,409,CONFLICT_409,0.0116
50,8,32,409,CONFLICT_409,0.0122
50,8,31,409,CONFLICT_409,0.0104
50,8,34,409,CONFLICT_409,0.0101
50,8,35,409,CONFLICT_409,0.0101
50,8,36,409,CONFLICT_409,0.0097
50,8,37,409,CONFLICT_409,0.008
50,8,33,409,CONFLICT_409,0.0577
50,8,38,409,CONFLICT_409,0.0164
50,8,39,409,CONFLICT_409,0.0125
50,8,40,409,CONFLICT_409,0.0141
50,8,42,409,CONFLICT_409,0.086
50,8,43,409,CONFLICT_409,0.017
50,8,44,409,CONFLICT_409,0.0126
50,8,45,409,CONFLICT_409,0.0116
50,8,41,409,CONFLICT_409,0.0112
50,8,46,409,CONFLICT_409,0.0103
50,8,47,409,CONFLICT_409,0.01
50,8,48,409,CONFLICT_409,0.0081
50,9,49,200,SUCCESS_ACCEPTED,0.2465
50,9,2,409,CONFLICT_409,0.0927
50,9,7,409,CONFLICT_409,0.026
50,9,5,409,CONFLICT_409,0.0142
50,9,8,409,CONFLICT_409,0.0113
50,9,4,409,CONFLICT_409,0.0587
50,9,1,409,CONFLICT_409,0.0165
50,9,0,409,CONFLICT_409,0.0119
50,9,6,409,CONFLICT_409,0.011
50,9,9,409,CONFLICT_409,0.0094
50,9,3,409,CONFLICT_409,0.0414
50,9,10,409,CONFLICT_409,0.035
50,9,11,409,CONFLICT_409,0.0127
50,9,13,409,CONFLICT_409,0.0118
50,9,14,409,CONFLICT_409,0.0142
50,9,12,409,CONFLICT_409,0.0088
50,9,15,409,CONFLICT_409,0.0096
50,9,18,409,CONFLICT_409,0.0097
50,9,16,409,CONFLICT_409,0.0132
50,9,17,409,CONFLICT_409,0.0102
50,9,19,409,CONFLICT_409,0.0092
50,9,20,409,CONFLICT_409,0.0082
50,9,21,409,CONFLICT_409,0.0126
50,9,23,409,CONFLICT_409,0.0091
50,9,24,409,CONFLICT_409,0.0094
50,9,22,409,CONFLICT_409,0.009
50,9,25,409,CONFLICT_409,0.0182
50,9,27,409,CONFLICT_409,0.009
50,9,28,409,CONFLICT_409,0.0122
50,9,26,409,CONFLICT_409,0.0092
50,9,29,409,CONFLICT_409,0.0091
50,9,30,409,CONFLICT_409,0.0095
50,9,31,409,CONFLICT_409,0.0092
50,9,32,409,CONFLICT_409,0.0085
50,9,33,409,CONFLICT_409,0.012
50,9,34,409,CONFLICT_409,0.0091
50,9,36,409,CONFLICT_409,0.0094
50,9,35,409,CONFLICT_409,0.0092
50,9,38,409,CONFLICT_409,0.0096
50,9,37,409,CONFLICT_409,0.0092
50,9,40,409,CONFLICT_409,0.0146
50,9,39,409,CONFLICT_409,0.0095
50,9,42,409,CONFLICT_409,0.0151
50,9,41,409,CONFLICT_409,0.0079
50,9,44,409,CONFLICT_409,0.0092
50,9,43,409,CONFLICT_409,0.0088
50,9,45,409,CONFLICT_409,0.0091
50,9,46,409,CONFLICT_409,0.0094
50,9,47,409,CONFLICT_409,0.0178
50,9,48,409,CONFLICT_409,0.0091
50,10,49,200,SUCCESS_ACCEPTED,0.3622
50,10,3,409,CONFLICT_409,0.055
50,10,0,409,CONFLICT_409,0.0285
50,10,2,409,CONFLICT_409,0.0262
50,10,1,409,CONFLICT_409,0.0215
50,10,8,409,CONFLICT_409,0.0227
50,10,5,409,CONFLICT_409,0.109
50,10,10,409,CONFLICT_409,0.0346
50,10,4,409,CONFLICT_409,0.0235
50,10,6,409,CONFLICT_409,0.0223
50,10,7,409,CONFLICT_409,0.0214
50,10,9,409,CONFLICT_409,0.0179
50,10,12,409,CONFLICT_409,0.0207
50,10,11,409,CONFLICT_409,0.0225
50,10,13,409,CONFLICT_409,0.0202
50,10,15,409,CONFLICT_409,0.0195
50,10,14,409,CONFLICT_409,0.0194
50,10,16,409,CONFLICT_409,0.0854
50,10,17,409,CONFLICT_409,0.0333
50,10,18,409,CONFLICT_409,0.0293
50,10,19,409,CONFLICT_409,0.0246
50,10,20,409,CONFLICT_409,0.0191
50,10,21,409,CONFLICT_409,0.0201
50,10,22,409,CONFLICT_409,0.0189
50,10,23,409,CONFLICT_409,0.0189
50,10,24,409,CONFLICT_409,0.0216
50,10,26,409,CONFLICT_409,0.0737
50,10,25,409,CONFLICT_409,0.0361
50,10,27,409,CONFLICT_409,0.0717
50,10,28,409,CONFLICT_409,0.0353
50,10,29,409,CONFLICT_409,0.0254
50,10,30,409,CONFLICT_409,0.0236
50,10,31,409,CONFLICT_409,0.0221
50,10,32,409,CONFLICT_409,0.0211
50,10,33,409,CONFLICT_409,0.0204
50,10,34,409,CONFLICT_409,0.0203
50,10,35,409,CONFLICT_409,0.0213
50,10,36,409,CONFLICT_409,0.0239
50,10,37,409,CONFLICT_409,0.0194
50,10,38,409,CONFLICT_409,0.0455
50,10,39,409,CONFLICT_409,0.0241
50,10,40,409,CONFLICT_409,0.0206
50,10,41,409,CONFLICT_409,0.0196
50,10,42,409,CONFLICT_409,0.1115
50,10,43,409,CONFLICT_409,0.034
50,10,44,409,CONFLICT_409,0.0254
50,10,45,409,CONFLICT_409,0.0215
50,10,46,409,CONFLICT_409,0.0247
50,10,47,409,CONFLICT_409,0.0206
50,10,48,409,CONFLICT_409,0.0198
50,11,49,200,SUCCESS_ACCEPTED,0.3178
50,11,0,409,CONFLICT_409,0.0417
50,11,3,409,CONFLICT_409,0.0926
50,11,1,409,CONFLICT_409,0.0351
50,11,6,409,CONFLICT_409,0.0282
50,11,5,409,CONFLICT_409,0.0914
50,11,9,409,CONFLICT_409,0.0469
50,11,4,409,CONFLICT_409,0.0262
50,11,8,409,CONFLICT_409,0.0227
50,11,7,409,CONFLICT_409,0.0236
50,11,11,409,CONFLICT_409,0.0212
50,11,12,409,CONFLICT_409,0.1007
50,11,21,409,CONFLICT_409,0.1573
50,11,43,409,CONFLICT_409,0.0164
50,11,42,409,CONFLICT_409,0.0127
50,11,41,409,CONFLICT_409,0.0119
50,11,40,409,CONFLICT_409,0.0093
50,11,39,409,CONFLICT_409,0.0103
50,11,37,409,CONFLICT_409,0.01
50,11,48,409,CONFLICT_409,0.0098
50,11,2,409,CONFLICT_409,0.0097
50,11,38,409,CONFLICT_409,0.0089
50,11,36,409,CONFLICT_409,0.0096
50,11,26,409,CONFLICT_409,0.0093
50,11,34,409,CONFLICT_409,0.0091
50,11,32,409,CONFLICT_409,0.009
50,11,25,409,CONFLICT_409,0.0121
50,11,35,409,CONFLICT_409,0.0101
50,11,27,409,CONFLICT_409,0.0093
50,11,24,409,CONFLICT_409,0.0092
50,11,44,409,CONFLICT_409,0.014
50,11,33,409,CONFLICT_409,0.0081
50,11,28,409,CONFLICT_409,0.0096
50,11,31,409,CONFLICT_409,0.0098
50,11,30,409,CONFLICT_409,0.0102
50,11,29,409,CONFLICT_409,0.0095
50,11,22,409,CONFLICT_409,0.0111
50,11,20,409,CONFLICT_409,0.0443
50,11,23,409,CONFLICT_409,0.017
50,11,19,409,CONFLICT_409,0.0123
50,11,16,409,CONFLICT_409,0.0135
50,11,18,409,CONFLICT_409,0.011
50,11,17,409,CONFLICT_409,0.0185
50,11,46,409,CONFLICT_409,0.0098
50,11,10,409,CONFLICT_409,0.01
50,11,14,409,CONFLICT_409,0.0098
50,11,47,409,CONFLICT_409,0.0086
50,11,15,409,CONFLICT_409,0.0111
50,11,13,409,CONFLICT_409,0.0099
50,11,45,409,CONFLICT_409,0.0096
50,12,49,200,SUCCESS_ACCEPTED,0.3287
50,12,3,409,CONFLICT_409,0.0425
50,12,4,409,CONFLICT_409,0.0297
50,12,6,409,CONFLICT_409,0.0242
50,12,2,409,CONFLICT_409,0.1121
50,12,0,409,CONFLICT_409,0.0369
50,12,5,409,CONFLICT_409,0.028
50,12,7,409,CONFLICT_409,0.0227
50,12,1,409,CONFLICT_409,0.075
50,12,8,409,CONFLICT_409,0.0363
50,12,9,409,CONFLICT_409,0.0268
50,12,11,409,CONFLICT_409,0.0241
50,12,12,409,CONFLICT_409,0.0971
50,12,40,409,CONFLICT_409,0.0898
50,12,13,409,CONFLICT_409,0.0879
50,12,18,409,CONFLICT_409,0.0299
50,12,14,409,CONFLICT_409,0.0198
50,12,15,409,CONFLICT_409,0.0116
50,12,17,409,CONFLICT_409,0.0096
50,12,16,409,CONFLICT_409,0.0093
50,12,19,409,CONFLICT_409,0.0601
50,12,20,409,CONFLICT_409,0.0167
50,12,21,409,CONFLICT_409,0.0134
50,12,22,409,CONFLICT_409,0.0106
50,12,23,409,CONFLICT_409,0.0104
50,12,24,409,CONFLICT_409,0.0113
50,12,26,409,CONFLICT_409,0.0098
50,12,27,409,CONFLICT_409,0.0083
50,12,29,409,CONFLICT_409,0.0096
50,12,28,409,CONFLICT_409,0.008
50,12,30,409,CONFLICT_409,0.0092
50,12,31,409,CONFLICT_409,0.0098
50,12,25,409,CONFLICT_409,0.0097
50,12,32,409,CONFLICT_409,0.0095
50,12,34,409,CONFLICT_409,0.0085
50,12,35,409,CONFLICT_409,0.0094
50,12,37,409,CONFLICT_409,0.009
50,12,38,409,CONFLICT_409,0.0091
50,12,33,409,CONFLICT_409,0.0093
50,12,39,409,CONFLICT_409,0.0096
50,12,36,409,CONFLICT_409,0.0092
50,12,42,409,CONFLICT_409,0.0076
50,12,45,409,CONFLICT_409,0.0615
50,12,41,409,CONFLICT_409,0.0566
50,12,43,409,CONFLICT_409,0.0336
50,12,48,409,CONFLICT_409,0.0621
50,12,10,409,CONFLICT_409,0.0211
50,12,47,409,CONFLICT_409,0.0123
50,12,44,409,CONFLICT_409,0.0859
50,12,46,409,CONFLICT_409,0.1123
50,13,49,200,SUCCESS_ACCEPTED,0.3358
50,13,0,409,CONFLICT_409,0.0448
50,13,1,409,CONFLICT_409,0.0307
50,13,2,409,CONFLICT_409,0.0259
50,13,5,409,CONFLICT_409,0.1181
50,13,3,409,CONFLICT_409,0.0385
50,13,4,409,CONFLICT_409,0.0301
50,13,7,409,CONFLICT_409,0.0249
50,13,6,409,CONFLICT_409,0.0206
50,13,8,409,CONFLICT_409,0.0296
50,13,9,409,CONFLICT_409,0.025
50,13,10,409,CONFLICT_409,0.0246
50,13,12,409,CONFLICT_409,0.0214
50,13,11,409,CONFLICT_409,0.0198
50,13,14,409,CONFLICT_409,0.0224
50,13,13,409,CONFLICT_409,0.0216
50,13,15,409,CONFLICT_409,0.0235
50,13,17,409,CONFLICT_409,0.0258
50,13,16,409,CONFLICT_409,0.0236
50,13,18,409,CONFLICT_409,0.0215
50,13,19,409,CONFLICT_409,0.0212
50,13,20,409,CONFLICT_409,0.0178
50,13,21,409,CONFLICT_409,0.0212
50,13,22,409,CONFLICT_409,0.026
50,13,23,409,CONFLICT_409,0.0206
50,13,25,409,CONFLICT_409,0.021
50,13,26,409,CONFLICT_409,0.0215
50,13,24,409,CONFLICT_409,0.0236
50,13,27,409,CONFLICT_409,0.0248
50,13,30,409,CONFLICT_409,0.0218
50,13,29,409,CONFLICT_409,0.0192
50,13,28,409,CONFLICT_409,0.0214
50,13,31,409,CONFLICT_409,0.0258
50,13,33,409,CONFLICT_409,0.0212
50,13,32,409,CONFLICT_409,0.0213
50,13,35,409,CONFLICT_409,0.1044
50,13,34,409,CONFLICT_409,0.085
50,13,37,409,CONFLICT_409,0.0397
50,13,36,409,CONFLICT_409,0.0309
50,13,38,409,CONFLICT_409,0.0135
50,13,39,409,CONFLICT_409,0.0123
50,13,40,409,CONFLICT_409,0.0554
50,13,41,409,CONFLICT_409,0.0469
50,13,42,409,CONFLICT_409,0.0157
50,13,43,409,CONFLICT_409,0.029
50,13,44,409,CONFLICT_409,0.0357
50,13,46,409,CONFLICT_409,0.0183
50,13,45,409,CONFLICT_409,0.0165
50,13,47,409,CONFLICT_409,0.0142
50,13,48,409,CONFLICT_409,0.0121
50,14,49,200,SUCCESS_ACCEPTED,0.385
50,14,3,409,CONFLICT_409,0.05
50,14,5,409,CONFLICT_409,0.0323
50,14,4,409,CONFLICT_409,0.1075
50,14,1,409,CONFLICT_409,0.0422
50,14,2,409,CONFLICT_409,0.0249
50,14,0,409,CONFLICT_409,0.0236
50,14,8,409,CONFLICT_409,0.043
50,14,6,409,CONFLICT_409,0.029
50,14,10,409,CONFLICT_409,0.0794
50,14,11,409,CONFLICT_409,0.0363
50,14,12,409,CONFLICT_409,0.0294
50,14,13,409,CONFLICT_409,0.0228
50,14,14,409,CONFLICT_409,0.0734
50,14,17,409,CONFLICT_409,0.0316
50,14,15,409,CONFLICT_409,0.0266
50,14,16,409,CONFLICT_409,0.0248
50,14,18,409,CONFLICT_409,0.0228
50,14,20,409,CONFLICT_409,0.0907
50,14,45,409,CONFLICT_409,0.1497
50,14,41,409,CONFLICT_409,0.0478
50,14,40,409,CONFLICT_409,0.3223
50,14,39,409,CONFLICT_409,0.06
50,14,38,409,CONFLICT_409,0.0575
50,14,7,409,CONFLICT_409,0.0957
50,14,48,409,CONFLICT_409,0.0505
50,14,9,409,CONFLICT_409,0.0415
50,14,47,409,CONFLICT_409,0.0431
50,14,37,409,CONFLICT_409,0.0508
50,14,36,409,CONFLICT_409,0.0358
50,14,35,409,CONFLICT_409,0.0861
50,14,34,409,CONFLICT_409,0.0623
50,14,46,409,CONFLICT_409,0.0361
50,14,29,409,CONFLICT_409,0.0311
50,14,28,409,CONFLICT_409,0.0369
50,14,27,409,CONFLICT_409,0.0292
50,14,26,409,CONFLICT_409,0.0864
50,14,25,409,CONFLICT_409,0.0363
50,14,24,409,CONFLICT_409,0.0287
50,14,44,409,CONFLICT_409,0.029
50,14,43,409,CONFLICT_409,0.0258
50,14,42,409,CONFLICT_409,0.0258
50,14,33,409,CONFLICT_409,0.0484
50,14,23,409,CONFLICT_409,0.1088
50,14,31,409,CONFLICT_409,0.0446
50,14,22,409,CONFLICT_409,0.093
50,14,30,409,CONFLICT_409,0.0368
50,14,21,409,CONFLICT_409,0.0283
50,14,32,409,CONFLICT_409,0.0332
50,14,19,409,CONFLICT_409,0.0238
50,15,49,200,SUCCESS_ACCEPTED,0.1839
50,15,2,409,CONFLICT_409,0.0258
50,15,0,409,CONFLICT_409,0.014
50,15,3,409,CONFLICT_409,0.0124
50,15,1,409,CONFLICT_409,0.048
50,15,4,409,CONFLICT_409,0.0163
50,15,5,409,CONFLICT_409,0.0129
50,15,6,409,CONFLICT_409,0.0119
50,15,7,409,CONFLICT_409,0.0119
50,15,8,409,CONFLICT_409,0.0091
50,15,9,409,CONFLICT_409,0.008
50,15,10,409,CONFLICT_409,0.0078
50,15,11,409,CONFLICT_409,0.0098
50,15,12,409,CONFLICT_409,0.0093
50,15,13,409,CONFLICT_409,0.0418
50,15,14,409,CONFLICT_409,0.0274
50,15,15,409,CONFLICT_409,0.0141
50,15,16,409,CONFLICT_409,0.0275
50,15,17,409,CONFLICT_409,0.014
50,15,18,409,CONFLICT_409,0.0144
50,15,19,409,CONFLICT_409,0.011
50,15,20,409,CONFLICT_409,0.0109
50,15,21,409,CONFLICT_409,0.0101
50,15,22,409,CONFLICT_409,0.018
50,15,23,409,CONFLICT_409,0.01
50,15,24,409,CONFLICT_409,0.0106
50,15,25,409,CONFLICT_409,0.0375
50,15,26,409,CONFLICT_409,0.0154
50,15,27,409,CONFLICT_409,0.0114
50,15,28,409,CONFLICT_409,0.0108
50,15,29,409,CONFLICT_409,0.0108
50,15,30,409,CONFLICT_409,0.0108
50,15,31,409,CONFLICT_409,0.0115
50,15,32,409,CONFLICT_409,0.0382
50,15,33,409,CONFLICT_409,0.044
50,15,34,409,CONFLICT_409,0.0195
50,15,35,409,CONFLICT_409,0.0825
50,15,36,409,CONFLICT_409,0.0392
50,15,37,409,CONFLICT_409,0.0437
50,15,39,409,CONFLICT_409,0.0309
50,15,38,409,CONFLICT_409,0.0244
50,15,40,409,CONFLICT_409,0.0244
50,15,41,409,CONFLICT_409,0.0247
50,15,42,409,CONFLICT_409,0.0236
50,15,43,409,CONFLICT_409,0.0227
50,15,44,409,CONFLICT_409,0.0243
50,15,46,409,CONFLICT_409,0.0219
50,15,45,409,CONFLICT_409,0.0197
50,15,47,409,CONFLICT_409,0.021
50,15,48,409,CONFLICT_409,0.0416
50,16,49,200,SUCCESS_ACCEPTED,0.1853
50,16,0,409,CONFLICT_409,0.025
50,16,2,409,CONFLICT_409,0.0402
50,16,3,409,CONFLICT_409,0.0189
50,16,4,409,CONFLICT_409,0.0129
50,16,5,409,CONFLICT_409,0.0112
50,16,7,409,CONFLICT_409,0.0222
50,16,6,409,CONFLICT_409,0.0202
50,16,8,409,CONFLICT_409,0.0212
50,16,10,409,CONFLICT_409,0.0174
50,16,9,409,CONFLICT_409,0.0419
50,16,11,409,CONFLICT_409,0.0257
50,16,12,409,CONFLICT_409,0.013
50,16,13,409,CONFLICT_409,0.0106
50,16,14,409,CONFLICT_409,0.0096
50,16,15,409,CONFLICT_409,0.029
50,16,16,409,CONFLICT_409,0.0133
50,16,17,409,CONFLICT_409,0.012
50,16,18,409,CONFLICT_409,0.0118
50,16,19,409,CONFLICT_409,0.0118
50,16,20,409,CONFLICT_409,0.0125
50,16,21,409,CONFLICT_409,0.0119
50,16,22,409,CONFLICT_409,0.0107
50,16,24,409,CONFLICT_409,0.0271
50,16,23,409,CONFLICT_409,0.0101
50,16,25,409,CONFLICT_409,0.0165
50,16,26,409,CONFLICT_409,0.012
50,16,27,409,CONFLICT_409,0.0106
50,16,28,409,CONFLICT_409,0.0104
50,16,29,409,CONFLICT_409,0.0104
50,16,30,409,CONFLICT_409,0.0104
50,16,31,409,CONFLICT_409,0.0101
50,16,32,409,CONFLICT_409,0.012
50,16,33,409,CONFLICT_409,0.0087
50,16,34,409,CONFLICT_409,0.0196
50,16,35,409,CONFLICT_409,0.0102
50,16,36,409,CONFLICT_409,0.0104
50,16,37,409,CONFLICT_409,0.0227
50,16,38,409,CONFLICT_409,0.0231
50,16,39,409,CONFLICT_409,0.027
50,16,40,409,CONFLICT_409,0.0294
50,16,41,409,CONFLICT_409,0.0237
50,16,42,409,CONFLICT_409,0.0229
50,16,43,409,CONFLICT_409,0.109
50,16,44,409,CONFLICT_409,0.0403
50,16,45,409,CONFLICT_409,0.0328
50,16,46,409,CONFLICT_409,0.0381
50,16,47,409,CONFLICT_409,0.0255
50,16,48,409,CONFLICT_409,0.021
50,16,1,409,CONFLICT_409,0.0208
50,17,49,200,SUCCESS_ACCEPTED,0.3601
50,17,1,409,CONFLICT_409,0.0585
50,17,2,409,CONFLICT_409,0.0345
50,17,0,409,CONFLICT_409,0.1027
50,17,3,409,CONFLICT_409,0.0439
50,17,5,409,CONFLICT_409,0.0323
50,17,4,409,CONFLICT_409,0.0265
50,17,6,409,CONFLICT_409,0.028
50,17,8,409,CONFLICT_409,0.0252
50,17,9,409,CONFLICT_409,0.0247
50,17,11,409,CONFLICT_409,0.0217
50,17,10,409,CONFLICT_409,0.0273
50,17,12,409,CONFLICT_409,0.0191
50,17,13,409,CONFLICT_409,0.025
50,17,14,409,CONFLICT_409,0.0249
50,17,15,409,CONFLICT_409,0.025
50,17,16,409,CONFLICT_409,0.0237
50,17,17,409,CONFLICT_409,0.023
50,17,19,409,CONFLICT_409,0.0198
50,17,18,409,CONFLICT_409,0.0272
50,17,20,409,CONFLICT_409,0.0228
50,17,21,409,CONFLICT_409,0.0278
50,17,7,409,CONFLICT_409,0.024
50,17,22,409,CONFLICT_409,0.026
50,17,23,409,CONFLICT_409,0.0258
50,17,24,409,CONFLICT_409,0.024
50,17,25,409,CONFLICT_409,0.0234
50,17,26,409,CONFLICT_409,0.0241
50,17,27,409,CONFLICT_409,0.0221
50,17,28,409,CONFLICT_409,0.0284
50,17,29,409,CONFLICT_409,0.0255
50,17,30,409,CONFLICT_409,0.0236
50,17,31,409,CONFLICT_409,0.0232
50,17,32,409,CONFLICT_409,0.0232
50,17,33,409,CONFLICT_409,0.023
50,17,34,409,CONFLICT_409,0.0237
50,17,35,409,CONFLICT_409,0.0259
50,17,36,409,CONFLICT_409,0.0246
50,17,37,409,CONFLICT_409,0.0243
50,17,38,409,CONFLICT_409,0.0246
50,17,39,409,CONFLICT_409,0.0236
50,17,40,409,CONFLICT_409,0.027
50,17,41,409,CONFLICT_409,0.0236
50,17,42,409,CONFLICT_409,0.0229
50,17,43,409,CONFLICT_409,0.0253
50,17,44,409,CONFLICT_409,0.0235
50,17,45,409,CONFLICT_409,0.0249
50,17,46,409,CONFLICT_409,0.023
50,17,47,409,CONFLICT_409,0.0233
50,17,48,409,CONFLICT_409,0.0237
50,18,49,200,SUCCESS_ACCEPTED,0.2116
50,18,1,409,CONFLICT_409,0.0518
50,18,2,409,CONFLICT_409,0.0457
50,18,0,409,CONFLICT_409,0.0608
50,18,3,409,CONFLICT_409,0.0193
50,18,5,409,CONFLICT_409,0.0129
50,18,6,409,CONFLICT_409,0.0293
50,18,4,409,CONFLICT_409,0.0144
50,18,7,409,CONFLICT_409,0.0496
50,18,8,409,CONFLICT_409,0.0337
50,18,9,409,CONFLICT_409,0.0163
50,18,10,409,CONFLICT_409,0.0175
50,18,11,409,CONFLICT_409,0.0172
50,18,12,409,CONFLICT_409,0.0154
50,18,14,409,CONFLICT_409,0.0159
50,18,15,409,CONFLICT_409,0.0389
50,18,13,409,CONFLICT_409,0.0193
50,18,16,409,CONFLICT_409,0.0153
50,18,17,409,CONFLICT_409,0.0286
50,18,18,409,CONFLICT_409,0.0165
50,18,19,409,CONFLICT_409,0.0116
50,18,20,409,CONFLICT_409,0.0155
50,18,21,409,CONFLICT_409,0.0114
50,18,22,409,CONFLICT_409,0.017
50,18,23,409,CONFLICT_409,0.0154
50,18,24,409,CONFLICT_409,0.0163
50,18,25,409,CONFLICT_409,0.0188
50,18,26,409,CONFLICT_409,0.0163
